id,brand,model,product_name,condition,last_sale,last_sale_size,lowest_ask,highest_bid,since_last_sale_dollar,since_last_sale_percent,colorway,retail_price,release_date,high_52_week,low_52_week,low_12_month_trade,high_12_month_trade,volatility,num_sales_12_month,price_premium_12_month,avg_sale_price_12_month,period
adidas-nmd-xr1-black-camo,adidas,nmd,adidas nmd xr1  black duck camo,New,12700.0,12,10100.0,10500.0,0.0,0.0,,15705.0,2016-11-25,21100.0,6900.0,11400.0,14000.0,9.9,68.0,-20.0,12400.0,1423.0
adidas-ultra-boost-j-d-collective-triple-white,adidas,ultra,adidas ultra boost 1.0 j&d collective triple white,New,8000.0,6.5,20500.0,50000.0,-8400.0,-52.0,,26698.5,2015-06-06,57000.0,8000.0,-8700.0,24600.0,210.2,9.0,-70.6,37300.0,1961.0
adidas-zx-8000-atmos,adidas,zx,adidas zx 8000 atmos animal,New,19300.0,8,14500.0,21300.0,-1700.0,-9.0,Supplier Colour/Supplier Colour/Supplier Colour,14134.5,2020-07-29,63300.0,11600.0,14700.0,24000.0,24.3,72.0,35.5,22400.0,81.0
adidas-nite-jogger-triple-grey,adidas,nite,adidas nite jogger triple grey,New,5400.0,4,8800.0,15800.0,-6800.0,-56.0,Grey/Grey One/Grey Two,13611.0,2019-04-11,12700.0,5300.0,2500.0,8400.0,55.7,7.0,-60.8,8400.0,556.0
adidas-palace-pro-boost-bright-cyan-white,adidas,palace,adidas palace pro boost bright cyan/white,New,19800.0,8.5,15800.0,11500.0,11300.0,134.0,,18322.5,2015-11-07,19800.0,8500.0,15100.0,24400.0,23.7,3.0,6.9,14700.0,1807.0
adidas-alphaedge-4d-reflective-black,adidas,alphaedge,adidas alphaedge 4d reflective black,New,18000.0,13,13600.0,16800.0,9300.0,107.0,Core Black/Cloud White/Core Black,31410.0,2019-11-11,68100.0,8000.0,14000.0,22000.0,22.3,919.0,-43.3,19700.0,342.0
adidas-nmd-r1-v2-star-wars-lando-calrissian,adidas,nmd,adidas nmd r1 v2 star wars lando calrissian,New,14500.0,9,10600.0,18900.0,3900.0,37.0,Black/Gold/White,17799.0,,35600.0,9500.0,12900.0,16100.0,11.0,120.0,-19.5,14400.0,
adidas-i-5923-manchester-showers,adidas,i-5923,adidas i-5923 manchester showers,New,10600.0,9.5,12700.0,9100.0,400.0,4.0,Grey/Yellow/Black,13611.0,2018-05-18,11000.0,10300.0,10300.0,10900.0,3.1,3.0,-23.1,10600.0,884.0
adidas-pureboost-dpr-tactile-yellow,adidas,pureboost,adidas pureboost dpr tactile yellow,New,8500.0,9,7300.0,8400.0,-500.0,-6.0,,15705.0,2017-08-01,9000.0,8500.0,8200.0,8700.0,3.1,2.0,-46.7,8700.0,1174.0
adidas-senseboost-go-core-black-grey-six,adidas,senseboost,adidas senseboost go core black grey six,New,6900.0,10.5,6900.0,,0.0,0.0,Core Black/Grey Six/Grey Three,12564.0,,10600.0,5800.0,5200.0,8600.0,24.6,5.0,-45.8,7800.0,
adidas-crazylight-boost-2016-harden-activated-triple-white,adidas,crazylight,adidas crazylight boost 2016 harden activated triple white,New,12700.0,10,,8200.0,4400.0,52.0,,12564.0,2016-07-02,12700.0,8000.0,10800.0,14600.0,14.7,4.0,,9600.0,1569.0
adidas-alphabounce-beyond-white,adidas,alphabounce,adidas alphabounce beyond undye pack,New,12700.0,11,21000.0,,0.0,0.0,Non-Dyed/Non-Dyed/Non-Dyed,12564.0,2018-02-10,12700.0,12700.0,11400.0,14000.0,,1.0,,12700.0,981.0
adidas-ace-16-ultra-boost-triple-white,adidas,ace,adidas ace 16+ ultra boost triple white,New,18000.0,10.5,15900.0,15800.0,-1300.0,-7.0,,20940.0,2017-11-17,23900.0,9500.0,16100.0,19900.0,10.9,55.0,-15.0,17100.0,1066.0
adidas-yung-1-alpine,adidas,yung-1,adidas yung-1 alpine,New,7000.0,8,8100.0,3700.0,-1400.0,-17.0,Sesame/Grey Five/Chalk White,13611.0,2018-11-01,16000.0,4300.0,5300.0,8700.0,23.6,41.0,-49.2,7200.0,717.0
adidas-sns-gt-london,adidas,sns,adidas sns gt london,New,12600.0,9,11600.0,14700.0,-1700.0,-12.0,Equipment Yellow/Legend Marine/Scarlet,11412.300000000001,2020-09-25,28300.0,8100.0,10200.0,15000.0,19.0,55.0,9.2,16700.0,23.0
adidas-stan-smith-cloud-white-blue-glow,adidas,stan,adidas stan smith cloud white blue glow,New,6400.0,9.5,7800.0,5200.0,0.0,0.0,Cloud White/Cloud White/Blue Glow,8376.0,2020-01-01,8000.0,5800.0,5400.0,7300.0,14.5,21.0,-25.0,6400.0,291.0
adidas-stan-smith-raf-simons-burgundy,adidas,stan,adidas stan smith raf simons burgundy,New,16400.0,11,14800.0,10500.0,-2300.0,-12.0,Core Burgundy/Power Red/Core Burgundy,33504.0,2018-04-01,21700.0,10600.0,12900.0,19900.0,21.0,12.0,-51.6,15200.0,931.0
adidas-ultra-boost-uncaged-tactile-red,adidas,ultra,adidas ultra boost uncaged tactile red dark burgundy,New,6900.0,13,12700.0,10500.0,-5700.0,-46.0,,18846.0,2017-07-08,12700.0,6900.0,4800.0,9000.0,30.1,6.0,-63.9,10200.0,1198.0
adidas-nmd-r1-gore-tex-core-black-solar-yellow,adidas,nmd,adidas nmd r1 gore-tex core black solar yellow,New,16500.0,10,14600.0,15900.0,6300.0,61.0,Core Black/Core Black/Solar Yellow,8376.0,2019-11-11,24100.0,8500.0,12900.0,20200.0,22.2,127.0,95.2,13200.0,342.0
adidas-torsion-integral-s-sneaker-freaker-black,adidas,torsion,adidas torsion integral s sneaker freaker black,New,9600.0,6.5,8000.0,7300.0,-13200.0,-58.0,Black/White Vapour/Light Ocean,15705.0,2013-12-21,23000.0,9600.0,3400.0,15900.0,64.9,4.0,-39.3,16800.0,2493.0
adidas-speedfactory-am4-game-of-thrones,adidas,speedfactory,adidas speedfactory am4 game of thrones,New,6600.0,11.5,5300.0,5200.0,-500.0,-8.0,Core Black/Clear/Collegiate Navy,15705.0,2019-05-25,13200.0,4800.0,4700.0,8500.0,28.6,61.0,-58.7,7800.0,512.0
adidas-superstar-city-pack-new-york,adidas,superstar,adidas superstar city pack new york,New,12500.0,11,,,0.0,0.0,Cloud White/Collegiate Royal/Core Black,12564.0,,12500.0,12500.0,11200.0,13800.0,,1.0,-1.6,12500.0,
adidas-futurecraft-4d-white-ash-green,adidas,futurecraft,adidas futurecraft 4d white ash green,New,35100.0,7,75900.0,184400.0,-36100.0,-51.0,Running White/Grey Five/Ash Green,31410.0,2018-02-16,71300.0,35100.0,20200.0,50100.0,42.8,4.0,11.0,52700.0,975.0
adidas-replicant-ozweego-raf-simons-clear-brown-yellow,adidas,replicant,adidas replicant ozweego raf simons clear brown yellow,New,24800.0,11,20000.0,17900.0,-1500.0,-6.0,Clear Brown/Yellow/Yellow,41880.0,2018-03-22,31700.0,11600.0,20600.0,29000.0,16.9,34.0,-41.3,21600.0,941.0
adidas-paul-pogba-ace-tango-17pt1-core-black-matte-gold,adidas,ace,adidas ace tango 17.1 paul pogba,New,16800.0,9,18900.0,7300.0,4200.0,33.0,,15705.0,2017-01-16,17400.0,6400.0,13600.0,20000.0,19.1,10.0,6.0,12300.0,1371.0
adidas-eqt-support-ultra-pusha-t-brown-paper-bag,adidas,eqt,adidas eqt support ultra pusha t brown paper bag bodega babies,New,19900.0,11.5,6400.0,14700.0,12800.0,181.0,,23034.0,2017-11-03,23800.0,4700.0,16000.0,23800.0,19.7,307.0,-14.5,8300.0,1080.0
adidas-malmo-city-series,adidas,malmo,adidas malmo city series,New,17400.0,7,19100.0,17500.0,-8600.0,-33.0,Active Gold/Blue Bird/Gold Metallic,11517.0,2019-11-16,27900.0,10600.0,13600.0,21200.0,21.8,76.0,50.0,16300.0,337.0
adidas-samba-adilette-raf-simons,adidas,samba,adidas samba adilette raf simons,New,9300.0,10,4300.0,8900.0,400.0,4.0,Core Black/Cloud White/Bright Blue,13611.0,2019-06-14,13200.0,3700.0,6400.0,12300.0,31.8,9.0,-32.3,8400.0,492.0
adidas-copa-super-gosha-rubchinskiy-navy,adidas,copa,adidas copa super gosha rubchinskiy navy,New,11600.0,9,39600.0,,0.0,0.0,Navy/Yellow/Gum,24081.0,2018-03-05,11600.0,11600.0,10500.0,12800.0,,1.0,-52.2,11600.0,958.0
adidas-ozweego-raf-simons-clear-pink-silver-metallic,adidas,ozweego,adidas ozweego raf simons clear pink silver metallic,New,60900.0,10,82200.0,68500.0,-70900.0,-54.0,Clear Pink/Silver Metallic/Silver Metallic,36645.0,2019-05-23,131800.0,19800.0,38600.0,83100.0,36.5,175.0,64.9,52200.0,514.0
adidas-nmd-r2-black-future-harvest,adidas,nmd,adidas nmd r2 black future harvest,New,10600.0,12,10600.0,8000.0,0.0,0.0,,13611.0,2017-07-13,11900.0,6400.0,9300.0,11900.0,11.6,21.0,-23.1,9400.0,1193.0
adidas-harden-vol-1-ash-pearl,adidas,harden,adidas harden vol. 1 ash pearl,New,9400.0,12,16700.0,15000.0,-600.0,-6.0,,16752.0,2017-11-18,19000.0,6900.0,6000.0,12900.0,37.2,41.0,-44.4,11500.0,1065.0
adidas-busenitz-undefeated,adidas,busenitz,adidas busenitz undefeated,New,18100.0,10,10600.0,5200.0,1000.0,5.0,,12564.0,2016-09-09,18100.0,9500.0,14400.0,21800.0,20.3,5.0,42.5,13200.0,1500.0
adidas-spezial-indoor-kreft-chalk-white,adidas,spezial,adidas spezial indoor kreft chalk white,New,13000.0,9,13300.0,16800.0,1900.0,17.0,Chalk White/Bright Blue/Running White,10470.0,2018-03-09,13000.0,10500.0,12100.0,14000.0,7.7,5.0,23.0,11900.0,954.0
adidas-harden-volume-1-cargo,adidas,harden,adidas harden vol. 1 cargo,New,18600.0,12,22600.0,9500.0,9100.0,96.0,,14658.0,2017-03-04,21300.0,5400.0,13600.0,23600.0,26.8,10.0,25.7,13400.0,1324.0
adidas-nite-jogger-3m-barcode,adidas,nite,adidas nite jogger 3m barcode,New,15800.0,9,12700.0,15900.0,2600.0,19.0,Core Black/Signal Green/College Green,13611.0,2020-05-11,15800.0,8500.0,12700.0,18800.0,19.2,3.0,14.6,12500.0,160.0
adidas-yung-1-trail-core-black-solar-yellow,adidas,yung-1,adidas yung-1 trail core black solar yellow,New,8500.0,10,10600.0,,2200.0,33.0,Core Black/Solar Yellow/Hi-Res Aqua,12564.0,2019-10-22,8500.0,5300.0,7300.0,9600.0,13.5,4.0,-33.3,6800.0,362.0
adidas-copa-mid-firm-ground-gtx-cleat-core-black-legend-ink,adidas,copa,adidas copa mid firm ground gtx cleat core black legend ink,New,12500.0,7,20100.0,,2500.0,25.0,Core Black/Solid Grey/Legend Ink,36645.0,2018-11-13,32300.0,9400.0,3900.0,21000.0,68.4,5.0,-66.3,16600.0,705.0
adidas-nmd-r1-stlt-stealth-pack-noble-green,adidas,nmd,adidas nmd r1 stlt stealth pack noble green,New,6300.0,9,6300.0,5700.0,0.0,0.0,Core Black/Noble Green/Bold Green,14658.0,2018-07-01,10600.0,3100.0,4900.0,7600.0,22.8,157.0,-57.9,6200.0,840.0
adidas-elastic-slip-on-pharrell-white,adidas,elastic,adidas elastic slip on pharrell white,New,17200.0,10,11200.0,11500.0,0.0,0.0,,11517.0,2016-05-05,17200.0,17200.0,15500.0,18900.0,,1.0,48.3,17200.0,1627.0
adidas-ace-17-paul-pogba-brown-camo,adidas,ace,adidas ace 17+ paul pogba brown camo,New,14700.0,8.5,,,0.0,0.0,,18846.0,2017-10-25,14700.0,14700.0,13200.0,16200.0,,1.0,-22.6,14700.0,1089.0
adidas-yung-1-triple-black,adidas,yung-1,adidas yung-1 triple black,New,8000.0,8,8800.0,,-4000.0,-34.0,Core Black/Core Black/Carbon,12564.0,,13300.0,4800.0,6200.0,9700.0,22.6,34.0,-37.5,9500.0,
adidas-spezial-spiritus-scarlet,adidas,spezial,adidas spezial spiritus scarlet,New,7400.0,8,,5200.0,-6000.0,-45.0,,11517.0,2017-09-22,16000.0,5300.0,4600.0,10300.0,38.5,19.0,-36.4,8300.0,1122.0
adidas-speedfactory-am4-overkill,adidas,speedfactory,adidas speedfactory am4 overkill,New,26400.0,9,32000.0,13900.0,-10500.0,-29.0,Footwear White/Supplier Colour/Solar Yellow,26803.2,2018-10-06,36900.0,26400.0,21100.0,31700.0,20.0,2.0,-2.3,31700.0,743.0
adidas-nmd-r2-grey-five-core-black,adidas,nmd,adidas nmd r2 grey five core black,New,8400.0,11,9500.0,5200.0,-1200.0,-13.0,,13611.0,2017-11-30,13800.0,5300.0,6800.0,10000.0,19.5,30.0,-39.2,8700.0,1053.0
adidas-crazy-1-adv-nice-kicks,adidas,crazy,adidas crazy 1 adv nice kicks,New,6700.0,9.5,5200.0,4400.0,-700.0,-10.0,Core White/Off White/Energy Aqua,23034.0,2018-02-23,7400.0,3200.0,5500.0,7800.0,16.8,19.0,-71.4,4800.0,968.0
adidas-prophere-olive,adidas,prophere,adidas prophere trace olive,New,7300.0,11.5,5600.0,5200.0,1400.0,23.0,Trace Olive/Trace Olive/Solar Red,12564.0,2018-03-01,24300.0,4300.0,5300.0,9300.0,27.9,77.0,-42.5,6600.0,962.0
adidas-eqt-support-adv-black-grey,adidas,eqt,adidas eqt support adv black grey,New,6400.0,12,15900.0,10400.0,-11000.0,-64.0,,11517.0,2016-12-03,17400.0,6400.0,2700.0,10100.0,58.3,6.0,-45.5,10300.0,1415.0
adidas-nmd-r1-outdoor-pack-core-black,adidas,nmd,adidas nmd r1 outdoor pack core black,New,9400.0,11.5,8900.0,7900.0,0.0,0.0,Core Black/Core Black/Vapour Pink,13611.0,2019-10-01,15900.0,6300.0,8100.0,10800.0,14.5,63.0,-31.5,9900.0,383.0
adidas-stan-smith-pride-2020,adidas,stan,adidas stan smith pride (2020),New,9000.0,8,11100.0,,500.0,5.0,Blue/Footwear White/Yellow,8376.0,2020-06-01,15200.0,8600.0,6000.0,12100.0,34.1,3.0,6.3,10900.0,139.0
adidas-nmd-r1-core-black-signal-pink,adidas,nmd,adidas nmd r1 core black signal pink,New,12700.0,7,21100.0,7300.0,0.0,0.0,Core Black/Core Black/Signal Pink,13611.0,2020-10-05,12700.0,12700.0,11400.0,14000.0,,1.0,-7.7,12700.0,13.0
adidas-tubular-doom-night-marine,adidas,tubular,adidas tubular doom night marine,New,3700.0,4,7400.0,4200.0,-3400.0,-49.0,,16752.0,2016-07-29,7200.0,3700.0,2300.0,5200.0,39.8,3.0,-78.1,5700.0,1542.0
adidas-ultra-boost-3pt0-grey,adidas,ultra,adidas ultra boost 3.0 clear grey,New,26900.0,11.5,20800.0,19400.0,7700.0,40.0,,18846.0,2016-12-06,27200.0,13800.0,24000.0,29900.0,11.1,50.0,41.7,21300.0,1412.0
adidas-superstar-handcrafted-pack-off-white,adidas,superstar,adidas superstar handcrafted pack (off white),New,8500.0,10.5,8500.0,,0.0,0.0,Off White/Core Black/Off White,11517.0,2018-05-21,8500.0,8500.0,7600.0,9300.0,,3.0,-27.3,8500.0,881.0
adidas-ozweego-trace-cargo,adidas,ozweego,adidas ozweego trace cargo,New,19500.0,9.5,17400.0,18900.0,6900.0,54.0,Trace Cargo/Night Cargo/Raw Khak,11517.0,2019-11-01,31100.0,9100.0,15100.0,24000.0,22.8,142.0,68.2,17100.0,352.0
adidas-torsion-x-core-black-night-metallic,adidas,torsion,adidas torsion x core black night metallic,New,10600.0,9.5,9500.0,6800.0,-1400.0,-12.0,Core Black/Core Black/Night Metallic,18846.0,2019-12-23,17800.0,5800.0,8600.0,12600.0,18.7,34.0,-44.4,10400.0,300.0
adidas-pro-model-ii-big-sean-detroit-player,adidas,pro,"adidas pro model ii big sean ""detroit player""",New,52700.0,12,527000.0,42100.0,0.0,0.0,,16752.0,2012-12-01,52700.0,52700.0,47500.0,58000.0,,1.0,212.5,52700.0,2878.0
adidas-d-rose-773-iv-white,adidas,d,adidas d rose 773 iv white,New,4800.0,12,,,0.0,0.0,White/Core Black,11517.0,,5200.0,4800.0,4600.0,5000.0,4.4,4.0,-59.1,5000.0,
adidas-nmd-r1-primeknit-chalk-white,adidas,nmd,adidas nmd r1 primeknit chalk white,New,11600.0,10.5,10100.0,8900.0,1100.0,10.0,Chalk White/Chalk White/Raw White,14658.0,2019-05-01,21100.0,8500.0,10000.0,13300.0,14.2,122.0,-21.4,12400.0,536.0
adidas-ozweego-core-black-bright-cyan,adidas,ozweego,adidas ozweego core black bright cyan,New,8500.0,11,8400.0,9300.0,-3600.0,-30.0,Core Black/Core Black/Bright Cyan,11517.0,2019-11-05,19000.0,5300.0,4800.0,12200.0,43.7,20.0,-27.3,9200.0,348.0
adidas-harden-volpt-1-milled-leather,adidas,harden,adidas harden vol. 1 milled leather,New,15900.0,11,35800.0,7300.0,-1800.0,-11.0,,36645.0,2017-09-01,17800.0,15900.0,14900.0,16800.0,6.0,2.0,-57.1,16800.0,1143.0
adidas-superstar-80s-undftd,adidas,superstar,adidas superstar 80s undftd,New,6200.0,11,18000.0,10500.0,-4500.0,-43.0,,15705.0,2015-02-07,21200.0,5800.0,2200.0,10200.0,65.7,10.0,-61.3,11100.0,2080.0
adidas-copa-nationale,adidas,copa,adidas copa nationale,New,6900.0,9,13200.0,2600.0,600.0,8.0,Team Royal Blue/Yellow Tint/Cloud White,9423.0,2020-03-01,14300.0,6400.0,3600.0,10200.0,48.3,4.0,-27.8,8600.0,231.0
adidas-kaptir-cloud-white,adidas,kaptir,adidas kaptir cloud white,New,5800.0,12,5800.0,3200.0,0.0,0.0,Cloud White/Grey Two/Core Black,8899.5,,5800.0,5800.0,5300.0,6500.0,,1.0,-35.3,5800.0,
adidas-zx-2k-boost-grey-one-hi-res-green,adidas,zx,adidas zx 2k boost grey one hi-res green,New,9200.0,8,10900.0,14700.0,-1200.0,-12.0,Crystal White/Grey One/Hi-Res Green,14658.0,,27200.0,9000.0,5300.0,13100.0,42.2,157.0,-37.9,15300.0,
adidas-stan-smith-boost-sns-shades-of-white-v2,adidas,stan,adidas stan smith boost sns shades of white v2,New,12700.0,9.5,,10500.0,0.0,0.0,,12459.300000000001,2017-05-03,12700.0,12700.0,11400.0,14000.0,,1.0,0.8,12700.0,1264.0
adidas-stan-smith-dragon-print,adidas,stan,adidas stan smith dragon print,New,12500.0,10,11500.0,12600.0,0.0,0.0,Core Black/Core Black/Cloud White,12564.0,,21300.0,6400.0,10400.0,14600.0,17.2,37.0,-1.7,14000.0,
adidas-haiwee-signal-green-td,adidas,haiwee,adidas haiwee signal green (td),New,7400.0,7K,,,0.0,0.0,Cloud White/Signal Green/Core Black,4711.5,2020-03-26,7400.0,7400.0,6700.0,8200.0,,1.0,55.6,7400.0,206.0
adidas-nmd-r1-gradient,adidas,nmd,adidas nmd r1 gradient,New,14300.0,6.5,11600.0,7900.0,-800.0,-6.0,Core Black/Core Black/Boost Black,14658.0,2020-07-01,15500.0,11600.0,12600.0,16000.0,11.8,5.0,-3.6,13600.0,109.0
adidas-harden-vol-4-su-casa-pack-lakers,adidas,harden,adidas harden vol. 4 su casa pack lakers,New,10600.0,12.5,20100.0,10000.0,0.0,0.0,Team College Purple/Team College Gold/Active Purple,13611.0,2020-04-08,10600.0,10600.0,9500.0,11600.0,,2.0,-23.1,10600.0,193.0
adidas-d-lillard-3-legacy,adidas,d,adidas d lillard 3 legacy,New,12400.0,14,16900.0,5700.0,700.0,5.0,,12040.5,2017-03-17,12400.0,6400.0,10600.0,14200.0,14.6,15.0,1.7,8200.0,1311.0
adidas-dame-4-black-history-month-2018,adidas,dame,adidas dame 4 black history month (2018),New,18000.0,15,14800.0,12600.0,5000.0,38.0,Core Black/Running White/Grey,12040.5,2018-02-01,18500.0,5500.0,13900.0,22000.0,22.7,13.0,47.5,10600.0,990.0
adidas-new-york-daniel-arsham,adidas,new,adidas new york daniel arsham,New,5300.0,11.5,8000.0,13200.0,-13300.0,-72.0,,18846.0,2017-07-20,20000.0,5300.0,1700.0,8900.0,68.6,80.0,-72.2,11000.0,1186.0
adidas-equipment-running-support-93-black,adidas,equipment,adidas equipment running support 93 black,New,11300.0,8.5,,8300.0,-200.0,-2.0,Black/White-Scarlet Red,12564.0,,14600.0,11300.0,9900.0,12800.0,13.2,3.0,-10.7,12500.0,
adidas-zoneboost-aero-blue-clear-orange,adidas,zoneboost,adidas zoneboost aero blue clear orange,New,5300.0,10.5,4800.0,5700.0,900.0,19.0,Aero Blue/Shock Cyan/Clear Orange,13611.0,2019-11-30,13800.0,4300.0,5000.0,5600.0,6.5,179.0,-61.5,5500.0,323.0
adidas-nmd-xr1-footlocker-europe-triple-white,adidas,nmd,adidas nmd xr1 footlocker europe triple white,New,4300.0,13,15800.0,15800.0,-13100.0,-76.0,,15705.0,2016-11-25,17400.0,4300.0,-500.0,9000.0,112.8,9.0,-73.3,10900.0,1423.0
adidas-nmd-hu-pharrell-x-bbc-green-plaid,adidas,nmd,adidas nmd hu pharrell x bbc green plaid,New,25100.0,8.5,25900.0,31600.0,3900.0,18.0,Green/Core Black/Cloud White,26175.0,2019-05-03,43900.0,11100.0,19900.0,30400.0,21.1,147.0,-4.8,24500.0,534.0
adidas-nmd-r1-chalk-white-semi-solar-yellow,adidas,nmd,adidas nmd r1 chalk white semi solar yellow,New,5300.0,12,6200.0,5700.0,-1500.0,-23.0,Chalk White/Chalk White/Semi Solar Yellow,13611.0,2018-08-01,17100.0,4300.0,3500.0,7100.0,33.3,90.0,-61.5,7300.0,809.0
adidas-nmd-r1-steel-solar-yellow,adidas,nmd,adidas nmd r1 steel solar yellow,New,6400.0,9.5,7700.0,6300.0,-800.0,-12.0,Steel/Steel/Solar Yellow,13611.0,2019-01-01,10700.0,3900.0,5000.0,7700.0,21.1,42.0,-53.8,6900.0,656.0
adidas-eqt-running-white-mountaineering,adidas,eqt,adidas eqt running white mountaineering,New,15300.0,11.5,15500.0,5200.0,0.0,0.0,,16752.0,2016-10-27,15300.0,15300.0,13900.0,16900.0,,1.0,-9.4,15300.0,1452.0
adidas-kamanda-base-green,adidas,kamanda,adidas kamanda base green,New,8800.0,9,6400.0,6800.0,1900.0,27.0,Base Green/Base Green/Crystal White,15705.0,2018-11-01,12700.0,2700.0,7700.0,9700.0,12.0,39.0,-45.0,6900.0,717.0
adidas-tubular-doom-pk-black-black-grey,adidas,tubular,adidas tubular doom pk black/black-grey,New,14400.0,10,8500.0,8900.0,2800.0,23.0,Black/Black-Grey,16752.0,,14400.0,7200.0,11900.0,16900.0,18.0,11.0,-15.0,10900.0,
adidas-micropacer-x-r1-never-made-pack,adidas,micropacer,adidas micropacer x r1 never made pack,New,6400.0,10.5,7200.0,7000.0,-4900.0,-44.0,Silver Metallic/Light Blue/Footwear White,24081.0,2018-10-24,21400.0,5300.0,2700.0,10100.0,57.6,46.0,-73.9,9200.0,725.0
adidas-predator-tango-18-core-black,adidas,predator,adidas predator tango 18+ core black,New,11000.0,9.5,11400.0,9500.0,0.0,0.0,Core Black/Core Black/Footwear White,20940.0,2018-01-01,11000.0,11000.0,10000.0,12100.0,,1.0,-48.0,11000.0,1021.0
adidas-trail-boost-ronnie-fieg,adidas,response,adidas response trail boost ronnie fieg,New,20200.0,10,20400.0,18900.0,700.0,3.0,,16752.0,2016-12-23,33800.0,10600.0,15900.0,24400.0,21.3,20.0,19.2,20800.0,1395.0
adidas-stan-smith-fashion-week,adidas,stan,adidas stan smith fashion week,New,15200.0,10,26400.0,10000.0,0.0,0.0,,14658.0,2016-05-07,15200.0,15200.0,13800.0,16800.0,,1.0,3.2,15200.0,1625.0
adidas-campus-porter-black-orange,adidas,campus,adidas campus porter black orange,New,9000.0,11,8000.0,10500.0,-1400.0,-14.0,Core Black/Bright Orange/Core Black,15705.0,2018-05-03,17800.0,5300.0,5800.0,12200.0,35.9,62.0,-43.3,8200.0,899.0
adidas-zx-5000-30-years-of-torsion,adidas,zx,adidas zx 5000 30 years of torsion,New,11100.0,12,12400.0,12900.0,700.0,6.0,White/Blue,12564.0,2019-08-10,28100.0,3500.0,8900.0,13300.0,19.8,246.0,-12.2,12700.0,435.0
adidas-tmac-3-packer-shoes-2004-all-star-game,adidas,tmac,"adidas tmac 3 packer shoes ""2004 all-star game""",New,35900.0,13,93300.0,45400.0,-18700.0,-34.0,,13611.0,2014-03-01,84300.0,24200.0,18000.0,53800.0,50.0,8.0,161.5,50800.0,2423.0
adidas-x-19-firm-ground-cleat-silver-metallic-hi-res-red,adidas,x,adidas x 19+ firm ground cleat silver metallic hi res red,New,12700.0,12,15600.0,14300.0,-2100.0,-14.0,Silver Metallic/Hi-Res Red/Cloud White,28792.5,2019-06-01,30000.0,12600.0,8000.0,17400.0,37.9,12.0,-56.4,16900.0,505.0
adidas-super-ape-star-bape,adidas,super,adidas super ape star bape,New,210800.0,12.5,189800.0,60600.0,127800.0,154.0,,15705.0,2003-12-21,210800.0,83100.0,147000.0,274700.0,30.3,2.0,1233.3,147000.0,6146.0
adidas-ace-16-ultra-boost-core-black,adidas,ace,adidas ace 16+ ultra boost core black,New,19000.0,11,18000.0,17300.0,-3100.0,-14.0,,20940.0,2017-11-17,30600.0,11200.0,15200.0,22800.0,20.1,21.0,-10.0,20600.0,1066.0
adidas-deerupt-turbo,adidas,deerupt,adidas deerupt turbo,New,4800.0,13,6300.0,8400.0,-1200.0,-21.0,Turbo/Turbo/Core Black,10470.0,2018-07-05,15300.0,2700.0,800.0,8800.0,83.5,57.0,-55.0,6500.0,836.0
adidas-y-3-tangutsu-blue,adidas,y-3,adidas y-3 tangutsu blue,New,20600.0,9,20600.0,4700.0,-3500.0,-15.0,Blue/Mystery Ink/Footwear White,30363.0,2018-01-01,24200.0,20600.0,18800.0,22400.0,8.7,2.0,-32.8,22400.0,1021.0
adidas-nmd-r1-off-white-lush-red,adidas,nmd,adidas nmd r1 off white lush red,New,12700.0,8,9900.0,13000.0,-8400.0,-40.0,Off White/Off White/Lush Red,13611.0,2018-09-06,21200.0,5300.0,9600.0,15900.0,24.6,114.0,-7.5,12600.0,773.0
adidas-predator-tango-18-1-core-black,adidas,predator,adidas predator tango 18.1 core black,New,6400.0,10.5,8900.0,,-2600.0,-29.0,Core Black/Core Black/Footwear White,15705.0,2018-07-21,10600.0,3200.0,4400.0,8400.0,31.5,13.0,-60.0,6300.0,820.0
adidas-nmd-r1-master-craft-pack-grey,adidas,nmd,adidas nmd r1 master craft pack grey,New,18600.0,9.5,17600.0,10500.0,-5200.0,-22.0,,12564.0,2016-10-15,23900.0,18600.0,16400.0,20800.0,11.9,3.0,46.7,20900.0,1464.0
adidas-zx-500-rm-grey-four-scarlet,adidas,zx,adidas zx 500 rm grey four scarlet,New,14800.0,9.5,13700.0,9400.0,800.0,5.0,Grey Four/Footwear White/Scarlet,14658.0,2018-07-07,16900.0,4300.0,11900.0,17800.0,19.7,128.0,,8900.0,834.0
